country,agency_name,agency_type,rd_fraction,canonical_name,active_years,include_in_series,notes,classified_by
Canada,SECTION III — PERSONNES DISPARUES ET DÉCÉ-,unclear,0,SECTION III — PERSONNES DISPARUES ET DÉCÉ,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,CHAPITRE 9,unclear,0,CHAPITRE 9,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,CHAPITRE 5 AN ACT TO AMEND THE FINANCIAL LOI MODIFIANT LA LOI SUR LA GESTION DES ADMINISTRATION ACT (SESSION OF PARLIAMENT) FINANCES PUBLIQUES (SESSION DU PARLEMENT),unclear,0,CHAPITRE 5 AN ACT TO AMEND THE FINANCIAL ADMINISTRATION ACT,,False,The name does not provide clear information about the agency's focus on R&D.,llm
Canada,LOI SUR L'EXPORTATION ET L'IMPORTATION DE BIENS,unclear,0,Act on the Export and Import of Goods,,False,The name does not provide clear indication of R&D focus.,llm
Canada,TAX ACT AND A RELATED ACT,unclear,0,Tax Act and a Related Act,,False,The name does not provide enough information to determine if it is related to R&D.,llm
Canada,INFRACTIONS DÉSIGNÉES CODE CRIMINEL,unclear,0,Designated Offences Criminal Code,,False,The name does not provide clear information about R&D focus.,llm
Canada,CHAPITRE X DISPOSITIONS FINALES ARTICLE 60,unclear,0,CHAPITRE X DISPOSITIONS FINALES ARTICLE 60,,False,Cannot determine the nature or purpose of the agency from the name alone.,llm
Canada,WAGE RATES,unclear,0,WAGE RATES,,False,Agency type cannot be determined from the name alone.,llm
Canada,TAUX DE SALAIRE,unclear,0,TAUX DE SALAIRE,,False,The name does not provide enough information to determine the agency's focus.,llm
Canada,"C-31; 1992,",unclear,0,C-31; 1992,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,CHAPITRE 46,unclear,0,CHAPITRE 46,,False,Cannot determine from the name alone.,llm
Canada,"LOI SUR L'ACCÈS ,À L'INFORMATION ACCESS TO INFORMATION ACT",unclear,0,Access to Information Act,,False,The name does not indicate a focus on R&D.,llm
Canada,"DORS/98-103, DORS/98-104, DORS/98-171, DORS/98-251, DORS/98-340, DORS/98-341, DORS/98-346, DORS/98-372, DORS/98-373, DORS/98-374, DORS/98-408, DORS/98-422, DORS/98-483, DORS/98-541, DORS/98-542, DORS/98-543, DORS/98-574, DORS/98-577",unclear,0,DORS/98-103 to DORS/98-577,,False,Cannot determine the nature of these agencies from the names alone.,llm
Canada,"DORS/99-268, DORS/99-447,",unclear,0,"DORS/99-268, DORS/99-447",,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,CHAPITRE 63,unclear,0,CHAPITRE 63,,False,Cannot determine from the name alone.,llm
Canada,PRÊT DE VALEURS MOBILIÈRES,unclear,0,PRÊT DE VALEURS MOBILIÈRES,,False,Cannot determine from the name alone.,llm
Canada,"THE INTERNATIONAL CONFERENCE ON SALVAGE,",unclear,0,The International Conference on Salvage,,False,The name does not provide enough information to classify the agency.,llm
Canada,FOR THE GOVERNMENT OF CANADA:,unclear,0,Government of Canada,,False,Cannot determine specific agency type from the name alone.,llm
Canada,CHAPITRE 35,unclear,0,CHAPITRE 35,,False,Cannot determine from the name alone.,llm
Canada,"I, 27, 28, 29;",unclear,0,"I, 27, 28, 29",,False,Cannot determine from the name alone.,llm
Canada,"TABLE OF PUBLIC STATUTES 1907 TO DECEMBER 31, 1987 SHOWING ALL THE CHAPTERS OF THE REVISED STATUTES, 1970, WITH AMENDMENTS THERETO, AND CERTAIN OTHER PUBLIC ACTS AND AMENDMENTS THERETO FROM 1907 TO DECEMBER 31,",unclear,0,Table of Public Statutes,,False,The name does not indicate a specific agency focused on R&D.,llm
Canada,"S 1/75-32, 38, 63; S 1/76-47, 51, 88, 156; 1976-77,",unclear,0,"S 1/75-32, 38, 63; S 1/76-47, 51, 88, 156; 1976-77",,False,Cannot determine from the name alone.,llm
Canada,SÉJOUR TEMPORAIRE,unclear,0,SÉJOUR TEMPORAIRE,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,ELIGIBILITY TO OPERATE,unclear,0,Eligibility to Operate,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,"SOR/71-120, (369)",unclear,0,"SOR/71-120, (369)",,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,TR/80-136; DORS/81-208; DORS/84-186; DORS/186-532,unclear,0,TR/80-136; DORS/81-208; DORS/84-186; DORS/186-532,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,"DORS/81-718; DORS/81-1021; DORS/84-257,",unclear,0,DORS/81-718; DORS/81-1021; DORS/84-257,,False,Cannot determine the nature of these agencies from the names alone.,llm
Canada,D'AMÉRIQUE SUR LA COOPÉRATION RELATIVE À LA STATION SPATIALE INTERNATIONALE CIVILE,unclear,0,D'AMÉRIQUE SUR LA COOPÉRATION RELATIVE À LA STATION SPATIALE INTERNATIONALE CIVILE,,False,Cannot determine from the name alone.,llm
Canada,"S1I76-11, 12",unclear,0,"S1I76-11, 12",,False,Cannot determine from the name alone.,llm
Canada,"CIF, 1992, C. 28,",unclear,0,CIF,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,DORS/61-359,unclear,0,DORS/61-359,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,P — (F + G),unclear,0,P — (F + G),,False,Cannot determine agency type from the name alone.,llm
Canada,GENERAL PROVISIONS,unclear,0,General Provisions,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,SOR/72-264; SOR/74-28; SOR/76-39; SOR/80-659,unclear,0,SOR/72-264; SOR/74-28; SOR/76-39; SOR/80-659,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,ASSURANCE DE PRÊTS À L'HABITATION,unclear,0,ASSURANCE DE PRÊTS À L'HABITATION,,False,The name does not provide clear indication of R&D focus.,llm
Canada,PORTÉE DES ACCORDS,unclear,0,PORTÉE DES ACCORDS,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,CHAPITRE 23,unclear,0,CHAPITRE 23,,False,Cannot determine from the name alone.,llm
Canada,RÉPUBLIQUE DU ZAÏRE,unclear,0,RÉPUBLIQUE DU ZAÏRE,,False,Cannot determine from the name alone.,llm
Canada,PARTIE XIV APPLICATION,unclear,0,PARTIE XIV APPLICATION,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,QUATRIÈME PARTIE DISPOSITIONS FINALES,unclear,0,QUATRIÈME PARTIE DISPOSITIONS FINALES,,False,Cannot determine from the name alone.,llm
Canada,CHAPITRE III DISPOSITIONS PROTOCOLAIRES ARTICLE XV,unclear,0,CHAPITRE III DISPOSITIONS PROTOCOLAIRES ARTICLE XV,,False,Cannot determine the nature or purpose of the agency from the name alone.,llm
Canada,DORS/88-410,unclear,0,DORS/88-410,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,D'UTILITÉ PUBLIQUE,unclear,0,D'UTILITÉ PUBLIQUE,,False,Cannot determine the specific focus of the agency from the name alone.,llm
Canada,AUTRES LOIS D'INTÉRÊT PUBLIC ET LEURS MODIFICATIONS DE 1907 AU 31 DÉCEMBRE 1987.*,unclear,0,"Other Public Interest Laws and Their Amendments 1907 to December 31, 1987",,False,The name does not provide clear information about R&D focus.,llm
Canada,TR/85- 128,unclear,0,TR/85-128,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,AUTRES LOIS D'INTÉRÊT PUBLIC ET LEURS MODIFICATIONS DE 1907 AU 11 DÉCEMBRE 1988.*,unclear,0,"Other Public Interest Laws and Their Amendments 1907 to December 11, 1988",,False,The name does not provide clear information about R&D focus.,llm
Canada,PRESTATIONS SUPPLÉMENTAIRES,unclear,0,PRESTATIONS SUPPLÉMENTAIRES,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,PARC MARIN DU SAGUENAY — SAINT-LAURENT,unclear,0,SAGUENAY — SAINT-LAURENT MARINE PARK,,False,The name does not provide enough information to classify the agency.,llm
Canada,CHAPTER 24 CHAPITRE 24 AN ACT TO AMEND THE COPYRIGHT ACT LOI MODIFIANT LA LOI SUR LE DROIT D'AUTEUR,unclear,0,Chapter 24 Act to Amend the Copyright Act,,False,The name does not indicate an agency focused on R&D.,llm
Canada,ADMINISTRATION DE LA BANQUE,unclear,0,Administration de la Banque,,False,Cannot determine the agency's focus or budget allocation from the name alone.,llm
Canada,AMENDMENTS TO THE CONVENTION,unclear,0,Amendments to the Convention,,False,The name does not provide enough information to classify the agency.,llm
Canada,DONE AT THE HAGUE ON 28 SEPTEMBER 1955 THE GOVERNMENTS UNDERSIGNED,unclear,0,Unclear Agency,,False,The name does not provide sufficient information to classify the agency.,llm
Canada,AMENDEMENTS À LA CONVENTION ARTICLE PREMIER,unclear,0,Amendments to the First Article Convention,,False,The name does not provide enough information to classify the agency.,llm
Canada,SOR/79-419; SOR/80-774,unclear,0,SOR/79-419; SOR/80-774,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,SOR/52-236,unclear,0,SOR/52-236,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,ANCIENS COMBATTANTS DE LA MARINE MARCHANDE,unclear,0,Veterans Affairs Canada,,False,"The name suggests a focus on veterans, unclear if R&D is a component.",llm
Canada,MODIFICATION DE LA LOI SUR LA PENSION DE RETRAITE DE LA GENDARMERIE ROYALE DU,unclear,0,Modification de la Loi sur la Pension de Retraite de la Gendarmerie Royale du Canada,,False,The name does not provide clear information about R&D focus.,llm
Canada,DROIT D'AUTEUR ET DROITS MORAUX SUR LES OEUVRES,unclear,0,Copyright and Moral Rights on Works,,False,The name does not provide clear indication of R&D focus.,llm
Canada,"IMPORTATIONS D'EXEMPLAIRES, DE FIXATIONS ET DE REPRODUCTIONS",unclear,0,"IMPORTATIONS D'EXEMPLAIRES, DE FIXATIONS ET DE REPRODUCTIONS",,False,Cannot determine the agency's focus or budget allocation from the name alone.,llm
Canada,PENSION AC1',unclear,0,PENSION AC1,,False,Cannot determine from the name alone.,llm
Canada,ORDONNANCE DE COMMUNICATION DE RENSEIGNEMENTS FISCAUX,unclear,0,ORDONNANCE DE COMMUNICATION DE RENSEIGNEMENTS FISCAUX,,False,Cannot determine from the name alone.,llm
Canada,NATIONAL PARKS ACT LOI SUR LES PARCS NATIONAUX,unclear,0,National Parks Act,,False,The name does not provide enough information to determine if it is dedicated to R&D or a broader ministry.,llm
Canada,CHAPITRE 48,unclear,0,CHAPITRE 48,,False,Cannot determine from the name alone.,llm
Canada,G 	 X 	 5% 	5%,unclear,0,G,,False,Cannot determine from the name alone.,llm
Canada,G 	 X 	 5 %,unclear,0,G X,,False,Agency name is unclear and does not provide sufficient information.,llm
Canada,CIAT: 4% (A) GPT: 4% (A),mixed_ministry,4,Canadian International Agricultural Research and Development,,False,Part of a broader ministry with a small R&D component.,llm
Canada,NZT: 3.6% (B),unclear,0,NZT: 3.6% (B),,False,Cannot determine agency type from the name alone.,llm
Canada,POLLUTION PREVENTION AND RESPONSE - DEPARTMENT OF FISHERIES AND OCEANS,mixed_ministry,10,Pollution Prevention and Response - Department of Fisheries and Oceans,,False,Broad government department where R&D is a small component.,llm
Canada,"QUEEN'S PRIN'FER FOR CANADA IMPRIMEUR DE LA REINE POUR LE CANADA OTTAWA, 1993",unclear,0,Queen's Printer for Canada,,False,Cannot determine the agency's focus or budget allocation from the name alone.,llm
Canada,ADMINISTRATION DE LA SOCIÉTÉ,unclear,0,Administration de la Société,,False,Cannot determine the specific focus of the agency from the name alone.,llm
Canada,DISPOSITIONS INSTITUTIONNELLES,unclear,0,Institutional Dispositions,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,G 	 5% 	6.2%,unclear,0,G,,False,Cannot determine agency type from the name alone.,llm
Canada,"G 	 5 % 	6,2 %",unclear,0,G,,False,Cannot determine from the name alone.,llm
Canada,"BEY, 1995,",unclear,0,BEY,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,"TM: 22,61 $/",unclear,0,"TM: 22,61 $/",,False,Cannot determine agency type from the name alone.,llm
Canada,MT: $24.691 MT: $24.691,unclear,0,MT,,False,Agency name is unclear and does not provide sufficient information.,llm
Canada,"DIVISION 5 VEHICLE, ENGINE AND EQUIPMENT EMISSIONS",unclear,0,"Division 5 Vehicle, Engine and Equipment Emissions",,False,The name does not provide enough information to determine if it is dedicated to R&D or a broader ministry function.,llm
Canada,ELECTORS RESIDING IN CANADA,unclear,0,Electors Residing in Canada,,False,Agency name does not indicate a focus on R&D.,llm
Canada,ÉLECTEURS RÉSIDANT AU CANADA,unclear,0,Electors Residing in Canada,,False,The name does not indicate a focus on R&D.,llm
Canada,STATUT ET POUVOIRS,unclear,0,STATUT ET POUVOIRS,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,LOI SUR LA PENSION DE LA FONCTION,unclear,0,Law on Public Service Pension,,False,The name does not indicate a focus on R&D.,llm
Canada,"TARIFDES DOUANES ,-ANNEXE",unclear,0,TARIFDES DOUANES - ANNEXE,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,RÉGIME DE PENSIONS DU CANADA CANADA PENSION PLAN,unclear,0,Canada Pension Plan,,False,"The name suggests a pension plan, not an R&D agency.",llm
Canada,HUMAN RESOURCES RESSOURCES HUMAINES,mixed_ministry,5,Human Resources and Skills Development Canada,,False,Broad government department where R&D is a small component.,llm
Canada,DIVISION 8 COMMUNICATION OF THE RESULTS OF THE VOTE,unclear,0,Division 8 Communication of the Results of the Vote,,False,Cannot determine the nature of this agency from the name alone.,llm
Canada,EXAMEN DE RENSEIGNEMENTS À PROTÉGER,unclear,0,EXAMEN DE RENSEIGNEMENTS À PROTÉGER,,False,Cannot determine from the name alone.,llm
Canada,X 	 4% 	 8% 	 891,unclear,0,X,,False,Cannot determine agency type from the name alone.,llm
Canada,TAC!:' 5/0,unclear,0,TAC,,False,Cannot determine from the name alone.,llm
Canada,FUNDAMENTAL CHANGES,unclear,0,Fundamental Changes,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,TRANSITIONAL DISPOSITIONS TRANSITOIRES,unclear,0,Transitional Dispositions Transitoires,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,SCHEDULE I SCHEDULE II,unclear,0,SCHEDULE I SCHEDULE II,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,X 	 73% 	 73%,unclear,73,X,,False,Cannot determine agency type from the name alone.,llm
Canada,POLLUTION ATMOSPHÉRIQUE INTERNATIONALE,unclear,0,International Atmospheric Pollution,,False,Agency name does not provide enough information to classify.,llm
Canada,TACI: S/0 •,unclear,0,TACI,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,ANNEXE I - PARTIE D • SECTION IV,unclear,0,ANNEXE I - PARTIE D • SECTION IV,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,SCHEDULE 1 - PART D :DIVISION IV,unclear,0,SCHEDULE 1 - PART D :DIVISION IV,,False,The name does not provide enough information to classify the agency.,llm
Canada,"TAU: 6,2% (B) TNZ: 6,2% (B)",unclear,0,TAU and TNZ,,False,Cannot determine the nature of the agencies from the name alone.,llm
Canada,X 	 8.7% 	8.7%,mixed_ministry,8,Unclear Agency,,False,R&D is a small component of the agency's budget.,llm
Canada,DANGEREUX RÉGIS DEVANT ÊTRE ÉLIMINÉS DÉFINITIVEMENT,unclear,0,DANGEREUX RÉGIS DEVANT ÊTRE ÉLIMINÉS DÉFINITIVEMENT,,False,Cannot determine the agency's focus or budget allocation from the name alone.,llm
Canada,ÉLABORÉES; CIRES D'ORIGINE ANIMALE OU VÉGÉTALE,unclear,0,ÉLABORÉES; CIRES D'ORIGINE ANIMALE OU VÉGÉTALE,,False,Cannot determine the nature or focus of the agency from the name alone.,llm
Canada,Q110111111,unclear,0,Q110111111,,False,Cannot determine from the name alone.,llm
Canada,CUSTOMS TARIFF TARIF DES DOUANES,unclear,0,Customs Tariff,,False,The name does not indicate a focus on R&D.,llm
Canada,ADDITIONAL PROVISIONS RESPECTING NON-PROFIT FIGUSING COOPERATIVES,unclear,0,Additional Provisions Respecting Non-Profit Figusing Cooperatives,,False,The agency name does not provide enough information to classify its focus on R&D.,llm
Canada,X 	 23% 	5%,mixed_ministry,5,Unclear Agency Name,,False,Agency appears to be a broad government department with a small R&D component.,llm
Canada,CONDITIONNELLES ET ENTRÉE EN VIGUEUR,unclear,0,CONDITIONNELLES ET ENTRÉE EN VIGUEUR,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,"R.S., C. P-21",unclear,0,"R.S., C. P-21",,False,Cannot determine from the name alone.,llm
Canada,OFFICE DES TERRES ET DES EAUX DE LA VALLÉE DU,unclear,0,Office des Terres et des Eaux de la Vallée du,,False,Cannot determine the agency's focus or budget allocation from the name alone.,llm
Canada,APPLICATION ET SANCTIONS,unclear,0,APPLICATION ET SANCTIONS,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,DIRECTORS AND OFFICERS,unclear,0,Directors and Officers,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,"A/B < 0,01",unclear,0,"A/B < 0,01",,False,Cannot determine agency type from the name alone.,llm
Canada,"R.S., C. F-8",unclear,0,"R.S., C. F-8",,False,Cannot determine from the name alone.,llm
Canada,PARTIE VII ADMINISTRATION DE L'ASSOCIATION,unclear,0,PARTIE VII ADMINISTRATION DE L'ASSOCIATION,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,X 	 45% 	43%,unclear,0,X,,False,Cannot determine from the name alone.,llm
Canada,SCHEDULE IV,unclear,0,SCHEDULE IV,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,SCHEDULES 1 AND 2,unclear,0,SCHEDULES 1 AND 2,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,PART I / PARTIE I CN GRAIN-DEPENDENT BRANCH LINES EMBRANCHEMENTS DU CN TRIBUTAIRES DU TRANSPORT DU GRAIN,unclear,0,PART I / PARTIE I CN Grain-Dependent Branch Lines,,False,The name does not provide clear information about R&D focus.,llm
Canada,SERVICES DE SANTÉ,mixed_ministry,10,Health Services,,False,Broad government department where R&D is a small component.,llm
Canada,"Sa. III, SOR/97-230",unclear,0,"Sa. III, SOR/97-230",,False,Cannot determine the nature of the agency from the name alone.,llm
